[29-09-24 19:30:37.572] LOG  : General     , 1727631037572> 0> Tsarcraft.VinylMaxPayne: DisplayCategory, MediaA.
[29-09-24 19:30:37.591] LOG  : General     , 1727631037591> 0> FunctionalAppliances.FAHotDrinkLatteMugl: DisplayCategory, FoodN.
[29-09-24 19:30:37.591] LOG  : General     , 1727631037591> 0> FunctionalAppliances.FAPopBottleCola: DisplayCategory, FoodN.
[29-09-24 19:30:37.591] LOG  : General     , 1727631037591> 0> FunctionalAppliances.FAHotDrinkCappuccinoRed: DisplayCategory, FoodN.
[29-09-24 19:30:37.591] LOG  : General     , 1727631037591> 0> FunctionalAppliances.FAPlasticCupPorter: DisplayCategory, FoodP.
[29-09-24 19:30:37.591] LOG  : General     , 1727631037591> 0> FunctionalAppliances.FAHotDrinkEspressoTeacup: DisplayCategory, FoodN.
[29-09-24 19:30:37.591] LOG  : General     , 1727631037591> 0> FunctionalAppliances.FABloomingOnion: DisplayCategory, FoodP.
[29-09-24 19:30:37.591] LOG  : General     , 1727631037591> 0> FunctionalAppliances.FAHotDrinkEspressoSpiffo: DisplayCategory, FoodN.
[29-09-24 19:30:37.591] LOG  : General     , 1727631037591> 0> FunctionalAppliances.FABucketofButteredPopcorn: DisplayCategory, FoodP.
[29-09-24 19:30:37.592] LOG  : General     , 1727631037592> 0> FunctionalAppliances.FABeerMugHomeBrewBeer: DisplayCategory, FoodP.
[29-09-24 19:30:37.592] LOG  : General     , 1727631037592> 0> FunctionalAppliances.FAPlasticCupAmericanLager: DisplayCategory, FoodP.
[29-09-24 19:30:37.592] LOG  : General     , 1727631037592> 0> FunctionalAppliances.FABeerMugSkunked: DisplayCategory, FoodP.
[29-09-24 19:30:37.592] LOG  : General     , 1727631037592> 0> FunctionalAppliances.FABatteredCheese: DisplayCategory, FoodP.
[29-09-24 19:30:37.592] LOG  : General     , 1727631037592> 0> FunctionalAppliances.FAPotatoSkins: DisplayCategory, FoodP.
[29-09-24 19:30:37.592] LOG  : General     , 1727631037592> 0> FunctionalAppliances.FABatteredChicken: DisplayCategory, FoodP.
[29-09-24 19:30:37.592] LOG  : General     , 1727631037592> 0> FunctionalAppliances.FAPlasticCupLightLager: DisplayCategory, FoodP.
[29-09-24 19:30:37.592] LOG  : General     , 1727631037592> 0> FunctionalAppliances.FASwillerBeerBottle: DisplayCategory, FoodN.
[29-09-24 19:30:37.592] LOG  : General     , 1727631037592> 0> FunctionalAppliances.FAHotDrinkCappuccinoSpiffo: DisplayCategory, FoodN.
[29-09-24 19:30:37.592] LOG  : General     , 1727631037592> 0> FunctionalAppliances.FAPopBottleBerry: DisplayCategory, FoodN.
[29-09-24 19:30:37.592] LOG  : General     , 1727631037592> 0> FunctionalAppliances.FAFriedCheeseSticks: DisplayCategory, FoodP.
[29-09-24 19:30:37.592] LOG  : General     , 1727631037592> 0> FunctionalAppliances.FAFountainCupOrangeSoda: DisplayCategory, FoodP.
[29-09-24 19:30:37.592] LOG  : General     , 1727631037592> 0> FunctionalAppliances.FABatteredChickenFillet: DisplayCategory, FoodP.
[29-09-24 19:30:37.592] LOG  : General     , 1727631037592> 0> FunctionalAppliances.FAPlasticCupHomeBrewBeer: DisplayCategory, FoodP.
[29-09-24 19:30:37.592] LOG  : General     , 1727631037592> 0> FunctionalAppliances.FABubBeerBottle: DisplayCategory, FoodN.
[29-09-24 19:30:37.592] LOG  : General     , 1727631037592> 0> FunctionalAppliances.FAHotDrinkTeaWhite: DisplayCategory, FoodN.
[29-09-24 19:30:37.592] LOG  : General     , 1727631037592> 0> FunctionalAppliances.FAHotDrinkTeaRed: DisplayCategory, FoodN.
[29-09-24 19:30:37.592] LOG  : General     , 1727631037592> 0> FunctionalAppliances.FABeerMugSwillerLiteBeer: DisplayCategory, FoodP.
[29-09-24 19:30:37.593] LOG  : General     , 1727631037593> 0> FunctionalAppliances.FAPopBottleCarbonatedWater: DisplayCategory, FoodN.
[29-09-24 19:30:37.593] LOG  : General     , 1727631037593> 0> FunctionalAppliances.FAHotDrinkEspressoWhite: DisplayCategory, FoodN.
[29-09-24 19:30:37.593] LOG  : General     , 1727631037593> 0> HuntingMod.HMDeadPigeon: DisplayCategory, FoodP.
[29-09-24 19:30:37.593] LOG  : General     , 1727631037593> 0> HuntingMod.HMAnimalTracks: DisplayCategory, FoodP.
[29-09-24 19:30:37.593] LOG  : General     , 1727631037593> 0> HuntingMod.HMDeadSkunk: DisplayCategory, FoodP.
[29-09-24 19:30:37.593] LOG  : General     , 1727631037593> 0> HuntingMod.HMAnimalTracksLarge: DisplayCategory, FoodP.
[29-09-24 19:30:37.593] LOG  : General     , 1727631037593> 0> HuntingMod.HMAnimalTraces: DisplayCategory, FoodP.
[29-09-24 19:30:37.593] LOG  : General     , 1727631037593> 0> HuntingMod.HMDeadFox: DisplayCategory, FoodP.
[29-09-24 19:30:37.593] LOG  : General     , 1727631037593> 0> HuntingMod.HMDeadDuck: DisplayCategory, FoodP.
[29-09-24 19:30:37.593] LOG  : General     , 1727631037593> 0> HuntingMod.HMDeadWildpig: DisplayCategory, FoodP.
[29-09-24 19:30:37.593] LOG  : General     , 1727631037593> 0> HuntingMod.HMDeadSquirrel: DisplayCategory, FoodP.
[29-09-24 19:30:37.593] LOG  : General     , 1727631037593> 0> HuntingMod.HMDeadQuail: DisplayCategory, FoodP.
[29-09-24 19:30:37.593] LOG  : General     , 1727631037593> 0> HuntingMod.HMDeadBeaver: DisplayCategory, FoodP.
[29-09-24 19:30:37.593] LOG  : General     , 1727631037593> 0> HuntingMod.HMDeadBear: DisplayCategory, FoodP.
[29-09-24 19:30:37.593] LOG  : General     , 1727631037593> 0> HuntingMod.HMDeadRabbit: DisplayCategory, FoodP.
[29-09-24 19:30:37.593] LOG  : General     , 1727631037593> 0> HuntingMod.HMDeadTurkey: DisplayCategory, FoodP.
[29-09-24 19:30:37.593] LOG  : General     , 1727631037593> 0> HuntingMod.HMDeadRaccoon: DisplayCategory, FoodP.
[29-09-24 19:30:37.593] LOG  : General     , 1727631037593> 0> HuntingMod.HMDeadGoose: DisplayCategory, FoodP.
[29-09-24 19:30:37.594] LOG  : General     , 1727631037594> 0> HuntingMod.HMDeadElk: DisplayCategory, FoodP.
[29-09-24 19:30:37.594] LOG  : General     , 1727631037594> 0> HuntingMod.HMDeadDeer: DisplayCategory, FoodP.
[29-09-24 19:30:37.594] LOG  : General     , 1727631037594> 0> HuntingMod.HMDeadOpossum: DisplayCategory, FoodP.
[29-09-24 19:30:37.594] LOG  : General     , 1727631037594> 0> LWBetterElectronics.ManualRemote: DisplayCategory, LitR.
[29-09-24 19:30:37.594] LOG  : General     , 1727631037594> 0> LWBetterElectronics.ManualANoisemakerV2: DisplayCategory, LitR.
[29-09-24 19:30:37.594] LOG  : General     , 1727631037594> 0> LWBetterElectronics.ManualANoisemakerV1: DisplayCategory, LitR.
[29-09-24 19:30:37.594] LOG  : General     , 1727631037594> 0> LWBetterElectronics.AdvancedNoiseMakerV2: DisplayCategory, WepBomb.
[29-09-24 19:30:37.594] LOG  : General     , 1727631037594> 0> LWBetterElectronics.AdvancedNoiseMakerV3: DisplayCategory, WepBomb.
[29-09-24 19:30:37.594] LOG  : General     , 1727631037594> 0> LWBetterElectronics.AdvancedNoiseMakerSensorV2: DisplayCategory, WepBomb.
[29-09-24 19:30:37.594] LOG  : General     , 1727631037594> 0> LWBetterElectronics.AdvancedNoiseMakerV1: DisplayCategory, WepBomb.
[29-09-24 19:30:37.594] LOG  : General     , 1727631037594> 0> LWBetterElectronics.AdvancedNoiseMakerSensorV3: DisplayCategory, WepBomb.
[29-09-24 19:30:37.594] LOG  : General     , 1727631037594> 0> LWBetterElectronics.AdvancedNoiseMakerSensorV1: DisplayCategory, WepBomb.
[29-09-24 19:30:37.594] LOG  : General     , 1727631037594> 0> LWBetterElectronics.Happymix: DisplayCategory, FoodN.
[29-09-24 19:30:37.594] LOG  : General     , 1727631037594> 0> LWBetterElectronics.Otternoses: DisplayCategory, FoodN.
[29-09-24 19:30:37.595] LOG  : General     , 1727631037595> 0> LWBetterElectronics.RemoteDoormotor: DisplayCategory, WepBomb.
[29-09-24 19:30:37.595] LOG  : General     , 1727631037595> 0> LWBetterElectronics.YeenBeans: DisplayCategory, FoodN.
[29-09-24 19:30:37.595] LOG  : General     , 1727631037595> 0> LWBetterElectronics.RadioUpgradeMag3: DisplayCategory, LitR.
[29-09-24 19:30:37.595] LOG  : General     , 1727631037595> 0> LWBetterElectronics.RadioUpgradeMag2: DisplayCategory, LitR.
[29-09-24 19:30:37.595] LOG  : General     , 1727631037595> 0> LWBetterElectronics.ManualTV: DisplayCategory, LitR.
[29-09-24 19:30:37.595] LOG  : General     , 1727631037595> 0> LWBetterElectronics.CircuitDiagramHamRadio: DisplayCategory, LitW.
[29-09-24 19:30:37.595] LOG  : General     , 1727631037595> 0> LWBetterElectronics.RadioUpgradeMag1: DisplayCategory, LitR.
[29-09-24 19:30:37.595] LOG  : General     , 1727631037595> 0> LWBetterElectronics.ElectronicsDismantleMagazine: DisplayCategory, LitR.
[29-09-24 19:30:37.595] LOG  : General     , 1727631037595> 0> LWBetterElectronics.CircuitDiagramWalkieTalkie: DisplayCategory, LitW.
[29-09-24 19:30:37.595] LOG  : General     , 1727631037595> 0> LWBetterElectronics.AdvancedNoiseMakerRemoteV2: DisplayCategory, WepBomb.
[29-09-24 19:30:37.595] LOG  : General     , 1727631037595> 0> LWBetterElectronics.AdvancedNoiseMakerRemoteV3: DisplayCategory, WepBomb.
[29-09-24 19:30:37.595] LOG  : General     , 1727631037595> 0> LWBetterElectronics.AdvancedNoiseMakerRemoteV1: DisplayCategory, WepBomb.
[29-09-24 19:30:37.595] LOG  : General     , 1727631037595> 0> LWBetterElectronics.CircuitDiagramRadio: DisplayCategory, LitW.
[29-09-24 19:30:37.595] LOG  : General     , 1727631037595> 0> LWBetterElectronics.CircuitDiagramAmplifier: DisplayCategory, LitW.
[29-09-24 19:30:37.595] LOG  : General     , 1727631037595> 0> LWBetterElectronics.ManualMotionSensor: DisplayCategory, LitR.
[29-09-24 19:30:37.595] LOG  : General     , 1727631037595> 0> KCMweapons.TheSniperGuide: DisplayCategory, LitS.
[29-09-24 19:30:37.595] LOG  : General     , 1727631037595> 0> KCMweapons.TheUltimateHuntingGuide1: DisplayCategory, LitS.
[29-09-24 19:30:37.596] LOG  : General     , 1727631037596> 0> KCMweapons.TheUltimateHuntingGuide2: DisplayCategory, LitS.
[29-09-24 19:30:37.596] LOG  : General     , 1727631037596> 0> KCMweapons.WeaponHandlersReloaded: DisplayCategory, LitS.
[29-09-24 19:30:37.596] LOG  : General     , 1727631037596> 0> KCMweapons.DoomsdayPreppers2: DisplayCategory, LitR.
[29-09-24 19:30:37.596] LOG  : General     , 1727631037596> 0> KCMweapons.DoomsdayPreppers1: DisplayCategory, LitR.
[29-09-24 19:30:37.596] LOG  : General     , 1727631037596> 0> MREM.MRE: DisplayCategory, FoodN.
[29-09-24 19:30:37.596] LOG  : General     , 1727631037596> 0> OccupationsExpertises.BookNimble3: DisplayCategory, LitS.
[29-09-24 19:30:37.596] LOG  : General     , 1727631037596> 0> OccupationsExpertises.BerryMash: DisplayCategory, FoodP.
[29-09-24 19:30:37.596] LOG  : General     , 1727631037596> 0> OccupationsExpertises.MushroomMash: DisplayCategory, FoodP.
[29-09-24 19:30:37.596] LOG  : General     , 1727631037596> 0> RuggedRecipes.DriedPear: DisplayCategory, FoodP.
[29-09-24 19:30:37.596] LOG  : General     , 1727631037596> 0> RuggedRecipes.PreppedTater: DisplayCategory, FoodP.
[29-09-24 19:30:37.596] LOG  : General     , 1727631037596> 0> RuggedRecipes.FermentingKentuckyKimchi: DisplayCategory, FoodP.
[29-09-24 19:30:37.596] LOG  : General     , 1727631037596> 0> RuggedRecipes.ReadyBerryWine: DisplayCategory, FoodN.
[29-09-24 19:30:37.596] LOG  : General     , 1727631037596> 0> RuggedRecipes.FermentedKentuckyKimchi: DisplayCategory, FoodN.
[29-09-24 19:30:37.596] LOG  : General     , 1727631037596> 0> RuggedRecipes.UndriedSmokedFish: DisplayCategory, FoodP.
[29-09-24 19:30:37.596] LOG  : General     , 1727631037596> 0> RuggedRecipes.BakedPotato: DisplayCategory, FoodP.
[29-09-24 19:30:37.596] LOG  : General     , 1727631037596> 0> RuggedRecipes.HoochMash: DisplayCategory, FoodP.
[29-09-24 19:30:37.596] LOG  : General     , 1727631037596> 0> RuggedRecipes.FermentingHoochMash: DisplayCategory, FoodP.
[29-09-24 19:30:37.597] LOG  : General     , 1727631037597> 0> RuggedRecipes.DriedLemon: DisplayCategory, FoodP.
[29-09-24 19:30:37.597] LOG  : General     , 1727631037597> 0> RuggedRecipes.FermentedKentuckyKimchiOpen: DisplayCategory, FoodP.
[29-09-24 19:30:37.597] LOG  : General     , 1727631037597> 0> RuggedRecipes.JarredSauerkrautUnready: DisplayCategory, FoodP.
[29-09-24 19:30:37.597] LOG  : General     , 1727631037597> 0> RuggedRecipes.DriedCherry: DisplayCategory, FoodP.
[29-09-24 19:30:37.597] LOG  : General     , 1727631037597> 0> RuggedRecipes.PreparedApple: DisplayCategory, FoodP.
[29-09-24 19:30:37.597] LOG  : General     , 1727631037597> 0> RuggedRecipes.SmokedFish: DisplayCategory, FoodN.
[29-09-24 19:30:37.597] LOG  : General     , 1727631037597> 0> RuggedRecipes.DriedOrange: DisplayCategory, FoodP.
[29-09-24 19:30:37.597] LOG  : General     , 1727631037597> 0> RuggedRecipes.UndriedBiltong: DisplayCategory, FoodP.
[29-09-24 19:30:37.597] LOG  : General     , 1727631037597> 0> RuggedRecipes.DriedBanana: DisplayCategory, FoodP.
[29-09-24 19:30:37.597] LOG  : General     , 1727631037597> 0> RuggedRecipes.DriedPineapple: DisplayCategory, FoodP.
[29-09-24 19:30:37.597] LOG  : General     , 1727631037597> 0> RuggedRecipes.PreparedBanana: DisplayCategory, FoodP.
[29-09-24 19:30:37.597] LOG  : General     , 1727631037597> 0> RuggedRecipes.JarredPicklesUnready: DisplayCategory, FoodP.
[29-09-24 19:30:37.597] LOG  : General     , 1727631037597> 0> RuggedRecipes.DriedLime: DisplayCategory, FoodP.
[29-09-24 19:30:37.597] LOG  : General     , 1727631037597> 0> RuggedRecipes.DriedMango: DisplayCategory, FoodP.
[29-09-24 19:30:37.597] LOG  : General     , 1727631037597> 0> RuggedRecipes.SauerkrautBowl: DisplayCategory, FoodP.
[29-09-24 19:30:37.597] LOG  : General     , 1727631037597> 0> RuggedRecipes.PreparedWatermelon: DisplayCategory, FoodP.
[29-09-24 19:30:37.597] LOG  : General     , 1727631037597> 0> RuggedRecipes.DriedApple: DisplayCategory, FoodP.
[29-09-24 19:30:37.597] LOG  : General     , 1727631037597> 0> RuggedRecipes.UndriedBeefJerky: DisplayCategory, FoodP.
[29-09-24 19:30:37.598] LOG  : General     , 1727631037598> 0> RuggedRecipes.PreparedPeach: DisplayCategory, FoodP.
[29-09-24 19:30:37.598] LOG  : General     , 1727631037598> 0> RuggedRecipes.Cucumber: DisplayCategory, FoodP.
[29-09-24 19:30:37.598] LOG  : General     , 1727631037598> 0> RuggedRecipes.MoonshineEmpty: DisplayCategory, Container.
[29-09-24 19:30:37.598] LOG  : General     , 1727631037598> 0> RuggedRecipes.PreparedGrapes: DisplayCategory, FoodP.
[29-09-24 19:30:37.598] LOG  : General     , 1727631037598> 0> RuggedRecipes.PreparedGrapefruit: DisplayCategory, FoodP.
[29-09-24 19:30:37.598] LOG  : General     , 1727631037598> 0> RuggedRecipes.JarredSauerkrautOpen: DisplayCategory, FoodP.
[29-09-24 19:30:37.598] LOG  : General     , 1727631037598> 0> RuggedRecipes.KentuckyKimchiBowl: DisplayCategory, FoodP.
[29-09-24 19:30:37.598] LOG  : General     , 1727631037598> 0> RuggedRecipes.PreparedOrange: DisplayCategory, FoodP.
[29-09-24 19:30:37.598] LOG  : General     , 1727631037598> 0> RuggedRecipes.PreparedCherry: DisplayCategory, FoodP.
[29-09-24 19:30:37.598] LOG  : General     , 1727631037598> 0> RuggedRecipes.PreparedLime: DisplayCategory, FoodP.
[29-09-24 19:30:37.598] LOG  : General     , 1727631037598> 0> RuggedRecipes.DriedPeach: DisplayCategory, FoodP.
[29-09-24 19:30:37.598] LOG  : General     , 1727631037598> 0> RuggedRecipes.PreparedStrawberries: DisplayCategory, FoodP.
[29-09-24 19:30:37.598] LOG  : General     , 1727631037598> 0> RuggedRecipes.PreparedPineapple: DisplayCategory, FoodP.
[29-09-24 19:30:37.598] LOG  : General     , 1727631037598> 0> RuggedRecipes.JarredPicklesReady: DisplayCategory, FoodP.
[29-09-24 19:30:37.598] LOG  : General     , 1727631037598> 0> RuggedRecipes.CannedCucumber: DisplayCategory, FoodP.
[29-09-24 19:30:37.599] LOG  : General     , 1727631037599> 0> RuggedRecipes.DriedWatermelon: DisplayCategory, FoodP.
[29-09-24 19:30:37.599] LOG  : General     , 1727631037599> 0> RuggedRecipes.JarredSauerkrautReady: DisplayCategory, FoodN.
[29-09-24 19:30:37.599] LOG  : General     , 1727631037599> 0> RuggedRecipes.PreparedLemon: DisplayCategory, FoodP.
[29-09-24 19:30:37.599] LOG  : General     , 1727631037599> 0> RuggedRecipes.FermentingBerryWine: DisplayCategory, FoodP.
[29-09-24 19:30:37.599] LOG  : General     , 1727631037599> 0> RuggedRecipes.DriedGrapes: DisplayCategory, FoodP.
[29-09-24 19:30:37.599] LOG  : General     , 1727631037599> 0> RuggedRecipes.DriedGrapefruit: DisplayCategory, FoodP.
[29-09-24 19:30:37.599] LOG  : General     , 1727631037599> 0> RuggedRecipes.DriedStrawberries: DisplayCategory, FoodP.
[29-09-24 19:30:37.599] LOG  : General     , 1727631037599> 0> RuggedRecipes.PreparedMango: DisplayCategory, FoodP.
[29-09-24 19:30:37.599] LOG  : General     , 1727631037599> 0> RuggedRecipes.ReadyHoochMash: DisplayCategory, FoodN.
[29-09-24 19:30:37.599] LOG  : General     , 1727631037599> 0> RuggedRecipes.Biltong: DisplayCategory, FoodN.
[29-09-24 19:30:37.599] LOG  : General     , 1727631037599> 0> RuggedRecipes.ReadyKvass: DisplayCategory, FoodN.
[29-09-24 19:30:37.599] LOG  : General     , 1727631037599> 0> RuggedRecipes.FermentingKvass: DisplayCategory, FoodP.
[29-09-24 19:30:37.599] LOG  : General     , 1727631037599> 0> RuggedRecipes.PreparedPear: DisplayCategory, FoodP.
[29-09-24 19:30:37.599] LOG  : General     , 1727631037599> 0> SapphCooking.TequilaWaterFull: DisplayCategory, FoodB.
[29-09-24 19:30:37.600] LOG  : General     , 1727631037599> 0> SapphCooking.RumEmpty: DisplayCategory, Container.
[29-09-24 19:30:37.600] LOG  : General     , 1727631037600> 0> SapphCooking.Wooden_CheeseMolds: DisplayCategory, Container.
[29-09-24 19:30:37.600] LOG  : General     , 1727631037600> 0> SapphCooking.Plate_HuevosRancherosEvolved: DisplayCategory, FoodP.
[29-09-24 19:30:37.600] LOG  : General     , 1727631037600> 0> SapphCooking.PipingBag_PastryDough: DisplayCategory, FoodN.
[29-09-24 19:30:37.600] LOG  : General     , 1727631037600> 0> SapphCooking.InstantNoodles_Chicken: DisplayCategory, FoodN.
[29-09-24 19:30:37.600] LOG  : General     , 1727631037600> 0> SapphCooking.GinEmpty: DisplayCategory, Container.
[29-09-24 19:30:37.600] LOG  : General     , 1727631037600> 0> SapphCooking.Pot_CheesePreparation: DisplayCategory, FoodP.
[29-09-24 19:30:37.601] LOG  : General     , 1727631037601> 0> SapphCooking.SaucepanwithMeltedWhiteChocolate: DisplayCategory, FoodN.
[29-09-24 19:30:37.601] LOG  : General     , 1727631037601> 0> SapphCooking.Wooden_CheeseMolds_Water: DisplayCategory, FoodB.
[29-09-24 19:30:37.601] LOG  : General     , 1727631037601> 0> SapphCooking.Wooden_CheeseMoldsCurds: DisplayCategory, Container.
[29-09-24 19:30:37.601] LOG  : General     , 1727631037601> 0> SapphCooking.WoodenSkewersInsect: DisplayCategory, FoodN.
[29-09-24 19:30:37.601] LOG  : General     , 1727631037601> 0> SapphCooking.VodkaWaterFull: DisplayCategory, FoodB.
[29-09-24 19:30:37.601] LOG  : General     , 1727631037601> 0> SapphCooking.BakingTray_Gingerbread_Man: DisplayCategory, FoodP.
[29-09-24 19:30:37.601] LOG  : General     , 1727631037601> 0> SapphCooking.PipingBag_Icing: DisplayCategory, FoodP.
[29-09-24 19:30:37.601] LOG  : General     , 1727631037601> 0> SapphCooking.SaucepanWhiteChocolate: DisplayCategory, FoodP.
[29-09-24 19:30:37.601] LOG  : General     , 1727631037601> 0> SapphCooking.PlateFancy_HuevosRancherosEvolved: DisplayCategory, FoodP.
[29-09-24 19:30:37.602] LOG  : General     , 1727631037602> 0> SapphCooking.CakeSlice_Carrot: DisplayCategory, FoodP.
[29-09-24 19:30:37.602] LOG  : General     , 1727631037602> 0> SapphCooking.Cured_EggYolk: DisplayCategory, FoodN.
[29-09-24 19:30:37.602] LOG  : General     , 1727631037602> 0> SapphCooking.CakeSlice_BlackForest: DisplayCategory, FoodP.
[29-09-24 19:30:37.602] LOG  : General     , 1727631037602> 0> SapphCooking.WoodenSkewersMarshmallows: DisplayCategory, FoodN.
[29-09-24 19:30:37.602] LOG  : General     , 1727631037602> 0> SapphCooking.Bowl_Sorbet: DisplayCategory, FoodP.
[29-09-24 19:30:37.602] LOG  : General     , 1727631037602> 0> SapphCooking.Bucket_CheeseCurds: DisplayCategory, FoodP.
[29-09-24 19:30:37.602] LOG  : General     , 1727631037602> 0> SapphCooking.PopBottlewithProteinShake: DisplayCategory, FoodP.
[29-09-24 19:30:37.602] LOG  : General     , 1727631037602> 0> SapphCooking.HomemadeSauce_Evolved: DisplayCategory, FoodN.
[29-09-24 19:30:37.602] LOG  : General     , 1727631037602> 0> SapphCooking.PlateBlue_HuevosRancherosEvolved: DisplayCategory, FoodP.
[29-09-24 19:30:37.602] LOG  : General     , 1727631037602> 0> SapphCooking.BowlShavedIce: DisplayCategory, FoodN.
